username,id,url,alt
loyihsu,pImage_225,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/e35/13392638_1969098526723665_149001249_n.jpg?ig_cache_key=MTI3MzI2NTEzMTE1MjU2Mzk4Ng%3D%3D.2,除了超時空新娘外，最近最感觸的就是時空大冒險了。原來有人可以那麼風間。（看過的人該懂吧，風間警長。）期許我們都不要跟風間一樣，拿到了一點官位就覺得自己好屌好厲害好棒棒喔！
loyihsu,pImage_226,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12107661_729844517158722_1587865261_n.jpg?ig_cache_key=MTI3MjIzNjA5NDY1MzI5MTY3Mw%3D%3D.2,嘩啦嘩啦嘩啦，就是一個程設考試還沒過一半我就20/20了的節奏❤️ （明明是在資電考）（但是我現在在台達躲雨）
loyihsu,pImage_227,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13413441_1275983202428996_200888484_n.jpg?ig_cache_key=MTI3MTE3MDU4NzY5OTI3MzY4Mg%3D%3D.2,連假寫完三份報告（約20頁）就是狂，謝謝提供語料跟著幫忙填問卷的同學，考完程設、方言，程式展示（目前完成度80%）就要放暑假啦！
loyihsu,pImage_228,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13391249_1744784142459487_662828769_n.jpg?ig_cache_key=MTI2NzEzMzU4NzAyNzQ4NDE1Ng%3D%3D.2,第一次就獻給爆發力夫人了，我說人圖借書。
loyihsu,pImage_229,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13398871_1015054211875316_2047974733_n.jpg?ig_cache_key=MTI2NzA2OTAwMDU2NzU3ODMzNg%3D%3D.2,#上課送飲料 #謝皇華 #他不姓謝
loyihsu,pImage_230,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13380849_1313101302052754_1271926534_n.jpg?ig_cache_key=MTI2NjcwOTk3ODQ2MzE2NjM1OQ%3D%3D.2,"報告聽著聽著就被弄到了。
-
（可能會變成期末報告吧。）
-
#現代詩選讀
#寂寞無害
#HarmlessLoneliness
#無奈我在你的愛之外"
loyihsu,pImage_231,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13402399_1547614238878209_1036122473_n.jpg?ig_cache_key=MTI2NjAzNjUzNTMxNzA2MTM1MQ%3D%3D.2,"[ 瑪登．爆發力 ] （包法利夫人）
-
瑪登．爆發力之所以叫做瑪登．爆發力，除了是她大概是文學史上最會外遇的人之外，還有就是我大概用了一個晚上補了半個學期的進度（太感謝史巴克筆記了😂）。
-
這幾天統計了一下期末的負載，大概是三十頁的報告外、十題程式練習題跟好幾個期末考，還不算上「跟我說一首弄到你的詩吧」的報告。於是今天我大概除了寫完了語意學報告前的最後一次作業跟最後一份企畫案，看了幾十篇的論文，寫了一大堆英文字，還泡爆發力夫人泡了一個晚上（明天還要繼續泡）。
-
打開臉書看到教授發了一篇畢業文，融合各種文本除了覺得很厲害之外，也突然意會到當年帶我們的兩個學長姐今天過後就通通畢業了，啊，我也要大三了啊。離開高中的第三年，意思是以後回高中除了景物依舊，大概也只剩景物依舊了吧。有些回憶太鮮明，好像還是昨天，尤其當每個月都會回到熟悉的補習街，走近熟悉的櫃檯，在補課教室還能看見在補帶的人們，突然踏入701，那曾經是我和她和他和她，屬於我們的也是三年前了。也回不去了吧，104、209、309的笑聲或601、701、802、901、902前排的身影。
-
""Of course it is happening inside your head, Harry, but why on earth should that mean that it is not real?""
—J.K. Rowling, Harry Potter and the Deathly Hallows (Harry Potter, #7)
-
學姐看到說：「所以圖中的爆發力是在自讀嗎？」"
loyihsu,pImage_232,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13380967_1049458428467176_452596964_n.jpg?ig_cache_key=MTI2NDE5OTg1MDQxNzU0NDc0OA%3D%3D.2,"蝦毀！

#廢文 #因為報告好多 😂"
loyihsu,pImage_233,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/e35/13108936_1746692095575543_712296312_n.jpg?ig_cache_key=MTI2MDY0NzQ3OTk2MzkwMDk3MA%3D%3D.2,為了語言學報告泡了半個早上在俄文裡，呃應該說一個早上半泡在俄文裡。Вы говорите по-английски? (Vi gavareetye pa angleeskee? 'Do you(polite form) speak English?')，發現自己一陣子沒碰俄文了，但是幾天前在書店看到俄文標題發現自己會念還是覺得很開心，哈哈哈😂
loyihsu,pImage_234,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13320248_123634264721115_2072162586_n.jpg?ig_cache_key=MTI1OTQ4NzI0NjQ3NDM3MDc3OA%3D%3D.2,"我頭上好玩嗎😂

他剛剛在聞&抓我的頭髮耶 XD"
loyihsu,pImage_235,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13269557_1063317077091763_167512385_n.jpg?ig_cache_key=MTI1ODc5NjEwNjg1NTA0NjgyMQ%3D%3D.2,"於是，六月又要到了。其實也沒有什麼特別的，只是兩年前的這個時候我們在準備指考，在為自己的未來努力，然後那天就要到了。
-
有些事情你直到今天認清，很多以前的事情。很多人與人的關係很複雜，卻也複雜得很單純——畢竟是我們自己複雜了這些事，畢竟有些事本身就不該被想通，人與人的相處不是邏輯，沒有判斷式，也沒有迴圈(love++)。（「如果一個人喜歡一個人，另一個人拒絕的理由可以是沒有感覺；那一個人討厭另一個人的理由，可不可以是因為『沒有感覺』或是『沒有理由』？」這是你最近丟給自己的問題。）你的高三生活實在是精彩過分啊。
-
打完沒有迴圈馬上love++算不算irony XD
-
突然覺得還是第二人稱narrative比較酷炫 XD
-
圖中這篇還是在艾比索上，印象中去年十一月寫的。
 http://episode.cc/read/loyihsu/my.151027.132847/1"
loyihsu,pImage_236,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/e35/13256714_107811472972451_1745960486_n.jpg?ig_cache_key=MTI1Nzc2NDcxNzcwMzU1MjI0Mw%3D%3D.2,"Bootstrap真是寫網頁好幫手😂
#bootstrap #website"
loyihsu,pImage_237,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13257077_275046516172917_1674248929_n.jpg?ig_cache_key=MTI1Njk5NDAwNDMxMDc3NzMwNw%3D%3D.2,為什麼這麼熱，為什麼這麼熱，為什麼這麼熱；這麼熱還要山上山下上課覺得累——覺得想要待在冷氣很強的台達教室一整天。
loyihsu,pImage_238,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13259560_531737753672747_2035064163_n.jpg?ig_cache_key=MTI1NjM1MzUzNzE2MDIwNzY0Nw%3D%3D.2,"「為了要靠近一個在妳面前一步遠的人，妳繞整個地球的遠路，去接近她一點點，和直接就向前走一步是不同的。」 看完這本書，原本在想是不是要寫一篇很長的心得才對得起這本書的各種細膩描述跟感動（，結果發現太多了根本寫不完XD）。或許有人會特地把同性戀這個主題標明出來，但是我想她們的感情表現跟「一般人」其實是相同的——畢竟沒有人有權力狹隘化愛情的兩個主要演員，沒有人。
-
這本書真的很好看，除了文學手法的利用、細膩的描寫，不只是以我們比較不熟悉的族群著墨，我好幾次都覺得鮮活的角色好像就是我們身邊的誰。
-
說了這麼多，反正就是很好看就對了。😂
-
#向光植物 #李屏瑤"
loyihsu,pImage_239,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13285348_1085760991495858_2052195101_n.jpg?ig_cache_key=MTI1NTgzMjczNDYwMTY2NTc3OQ%3D%3D.2,"要多少字，才能夠把一句簡單的話包裝得容易出口；有多少字，才能丟下一切的顧慮，把可能的破碎、不顧一切的勇氣一次包裝；又要多少字，才能讓介意的不再介意、讓痛的不再那麼痛。

我沒回應，只是因為我不知道怎麼說下去比較好。"
loyihsu,pImage_240,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/e15/13248744_1078285862228412_2057152367_n.jpg?ig_cache_key=MTI1NTU4MDU2MDUwNDIxNjc4NQ%3D%3D.2,可以玩了耶，巧克力豆鳥😍
loyihsu,pImage_241,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/e15/13260936_242975362736945_1984945216_n.jpg?ig_cache_key=MTI1NTUwMDAxOTU0OTQyODc4Nw%3D%3D.2,"把flappy bird變成巧克力豆鳥了哈哈哈，真可愛
-
#Hackathon #flappybird"
loyihsu,pImage_242,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13267553_583988428440110_947489955_n.jpg?ig_cache_key=MTI1NTExNTQ2NTk0NDgxNzAwMg%3D%3D.2,真的，文學裡的記憶體跟資工的記憶體做得真的是很不一樣的兩件事，不然如果把照片存在記憶體可能(1)相機會超慢(2)大概幾秒鐘就滿了(3)然後轉眼間相片就不見了😂
loyihsu,pImage_243,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c11.0.1058.1058/13269478_1711269295789156_1086223709_n.jpg?ig_cache_key=MTI1NDczNTI0ODc0NzIyNDQ3MA%3D%3D.2.c,麥當勞的班尼狄克蛋早餐，第一個感想是好醜（廣告照片一定修了很多XD），不出所料蛋黃是接近全熟，附了一個百香果醬跟一個現做等十分鐘的沙拉（其實他把醬料夾在盒子上，應該會有人不小心加到蛋上面吧（因為我就加了看看，不好吃XD））
loyihsu,pImage_244,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13167409_644717599012886_169950267_n.jpg?ig_cache_key=MTI1MzczNTU1ODk0NTc5MTkzMQ%3D%3D.2,"其實我原本沒有要發這篇文，但是我剛剛突然靈光乍現地（？）發現自己潛意識把三個國中同學的名字變成一個名字寫在短篇裡，真是驚呆了⋯⋯
-
霧掉旁邊是不要失焦，這篇文章在艾比索上，標題是〈那些年沒有追過的夢〉。"
loyihsu,pImage_245,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13249628_131338467276239_1372612744_n.jpg?ig_cache_key=MTI1MzY1ODc4NzIwMjI5Mjc4MA%3D%3D.2,"寫一首詩是容易的，但出一本詩集或是得一個詩獎卻不是；就好像解一題程設作業是容易的，但是一次寫完期中考練習題或是第二次期中考要很快寫完卻不是——於是我下午六點從炙熱的操場回來，吃完晚餐就拚命解拚命解拚命解，折磨自己四個小時了，何妨？——不，還有四題要寫，兩題要仔細研究一下上個月的我是怎麼寫出來的，但是今天的腦力quota好像已經用罄⋯⋯😂
-
#那個夏宇的背著你跳舞真的是一首很有意思的詩
#覺得喜歡"
loyihsu,pImage_246,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c77.0.926.926/13188164_105728923179528_75271944_n.jpg?ig_cache_key=MTI1MzM5NjAzODE2NTU1MjM5MQ%3D%3D.2.c,"#犧牲奉獻 #嘔心瀝血 😂
為什麼大學生要翹課呢

#oralPracticePresentation"
loyihsu,pImage_247,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13259122_1550339365269118_2027570363_n.jpg?ig_cache_key=MTI1MjkxNDkwNzg5Mjc2ODQzMA%3D%3D.2,#決審 精彩一瞬間之師徒霸凌記 （？），終於辦完三場決審了，恭喜得獎者 😂
loyihsu,pImage_248,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c1.0.1078.1078/13257122_1699958296936706_448846825_n.jpg?ig_cache_key=MTI1MjY1NzA2MzM0Nzk2OTY3NQ%3D%3D.2.c,"都是灰配紅也太巧了吧！！
-
#灰配紅 #太巧了 #穿搭 (?)"
loyihsu,pImage_249,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13258979_253593528364241_798241187_n.jpg?ig_cache_key=MTI1MjUzNjE5OTk1Njc1MDIyMg%3D%3D.2,"今天才發現我的筆記本好有哲理。
-
「生命就是一連串的經歷，每個都讓我們更好，即便有時候我們渾然不覺。因為這個世界的意義便是讓我們成長，我們也必須瞭解我們承受的挫折與憂傷，也同時幫助著我們繼續前進。善用你的才能：寂靜之林將會繼續沉寂，除非能歌之鳥張口（喙？）高歌。」 #twoQuotes #henryFord #henryVanDyke"
loyihsu,pImage_250,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13256588_589670921197018_602767730_n.jpg?ig_cache_key=MTI1MjI2NTg0OTY0OTk3ODU2OQ%3D%3D.2,"——謝震廷〈很想很想你〉
-
那個傷口漸漸結痂之後，卻是一陣奇癢，好像什麼要破「痂」而出；曾以為傷口已經好了，對一切可以泰然，轉頭卻發現在做什麼也好，沉浸在回憶裡也好，那個痂始終在那兒，不曾也不會消失——就好像在等著什麼，如一棵默默不語的樹，一直佇立在那裡。"
loyihsu,pImage_251,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13166974_442986445908606_1422788564_n.jpg?ig_cache_key=MTI1MjE2NDM3MjE1NTY4NjU2OQ%3D%3D.2,#決審
loyihsu,pImage_252,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13166743_619532931555990_19335276_n.jpg?ig_cache_key=MTI1MDA2OTYyODQ5OTg3NzQ3NA%3D%3D.2,
loyihsu,pImage_253,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13183369_589055384591174_1621078630_n.jpg?ig_cache_key=MTI1MDA2NTEzMzI1NDU2NTI1Mw%3D%3D.2,#白鶴まる
loyihsu,pImage_254,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13129598_1246185682072667_970700934_n.jpg?ig_cache_key=MTI0OTcxMjU2NTE3NzM3NjQ3OA%3D%3D.2,香你們😂
loyihsu,pImage_255,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13129194_1572337536429627_83250765_n.jpg?ig_cache_key=MTI0OTEwMDg3MzE2NjgzOTU1OA%3D%3D.2,"豪好吃😍
So delicious 😍

#肉夾饃 #ChineseHamburger"
loyihsu,pImage_256,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13188036_730091870466343_787426468_n.jpg?ig_cache_key=MTI0OTA2MTY3Mzc4ODg1ODI2Mw%3D%3D.2,覺得不好吃😂
loyihsu,pImage_257,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13129466_1000287433412095_769581209_n.jpg?ig_cache_key=MTI0NzQxNzI0MTk5MzgzMDM2MA%3D%3D.2,"這就叫做現學現賣😂

#ojalá #español"
loyihsu,pImage_258,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13113875_1610636985922526_501901627_n.jpg?ig_cache_key=MTI0NTU4MTA4ODQ2MjI5ODQ4Ng%3D%3D.2,Second in the collection
loyihsu,pImage_259,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13188055_277427799258379_947085016_n.jpg?ig_cache_key=MTI0NDg5MjkxMTg4Mzg2OTk3NA%3D%3D.2,"梨とキウイのアイスの実、美味しいね〜 
#格力高果實冰球 #アイスの実 #梨 #キウイ #期間限定"
loyihsu,pImage_260,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13099043_1709313949327990_1840966960_n.jpg?ig_cache_key=MTI0NDYzNzQwNzY2MDAzOTQzNA%3D%3D.2,母親節快樂～
loyihsu,pImage_261,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c2.0.1075.1075/13118067_273794249624452_944215001_n.jpg?ig_cache_key=MTI0MjM3MDAzMjYxNzIxODAwMQ%3D%3D.2.c,人社院連旁邊的樹都長得像IPA嗎😂
loyihsu,pImage_262,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13129470_1122221044495117_1702558859_n.jpg?ig_cache_key=MTIzOTI3MDYyNjc5NTgwNjUxMw%3D%3D.2,"😽
#cat #kitten #貓 #猫 #catlover #猫バカ"
loyihsu,pImage_263,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13118139_227081951001061_1837075910_n.jpg?ig_cache_key=MTIzODg2MDM1MzAxNDQyMzIyOQ%3D%3D.2,"拍校貓😽
#cat #kitten #catlover #猫"
loyihsu,pImage_264,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13129387_1710249642581204_1402666103_n.jpg?ig_cache_key=MTIzODgzNjU0ODAxNTU3ODI4Nw%3D%3D.2,"考完方言弄完汁液就是要拍照rrrrrr 
但是下午還有程設小考😂"
loyihsu,pImage_265,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13118271_286317498367175_57807109_n.jpg?ig_cache_key=MTIzODQyNTAwNjEyODMyNDA1OQ%3D%3D.2,Finally
loyihsu,pImage_266,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12976131_160909604308585_1902360733_n.jpg?ig_cache_key=MTIzNjgzODkwMTkyNjk0NDM5Nw%3D%3D.2,"這圖片有種小時候在上 Let's Go! 的感覺😂

With these pictures, it feels like learning Spanish with the ""Let's Go!"" series!

#letsgo #spanish #español #letsgoseries"
loyihsu,pImage_267,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12976252_1751168538439769_955376493_n.jpg?ig_cache_key=MTIzNTUxOTc2NjI5OTIzODA4Ng%3D%3D.2,
loyihsu,pImage_268,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12940169_1618236821832586_1057540195_n.jpg?ig_cache_key=MTIzNDkzMTYzMzY5NDI2ODg4Mg%3D%3D.2,"反對倉促併校

#loyiworks #LoyiDesign"
loyihsu,pImage_269,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12960191_1604416116515594_1703422110_n.jpg?ig_cache_key=MTIzNDkyODExMDc3MjUxMDAxMA%3D%3D.2,#環校路跑
loyihsu,pImage_270,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12965755_1625374064349883_1929896445_n.jpg?ig_cache_key=MTIzNDkyNzk5Mzk5NDY5ODAzMA%3D%3D.2,#環校路跑
loyihsu,pImage_271,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12940214_974615425990504_811218583_n.jpg?ig_cache_key=MTIzNDkyNzgwNzEzMDA2NjIwOA%3D%3D.2,#環校路跑
loyihsu,pImage_272,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12940700_2026125170945094_694628757_n.jpg?ig_cache_key=MTIzNDQ1OTMxMDIzNTE0ODIwNQ%3D%3D.2,"馬總統跑馬拉松什麼的都不是重點，重點是我走完環校路跑了😂

#800卡 #5公里 #清大環校路跑
#不是跑路 #但是馬總統有來 #馬英九總統

聽說我們家大一到大三都有報名（大四我沒看😂）"
loyihsu,pImage_273,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12950369_198340007224657_1101346742_n.jpg?ig_cache_key=MTIzMDQyMjExNDg4ODkzMjU1MA%3D%3D.2,這好特別！！ #アイスの実
loyihsu,pImage_274,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/e15/12940848_866521143475301_925301006_n.jpg?ig_cache_key=MTIyNjEyNDIzMTE1MDc1NTc4NQ%3D%3D.2,再一發
loyihsu,pImage_275,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/e15/12912684_149517038776661_687949569_n.jpg?ig_cache_key=MTIyMTY2OTU5NzM5Njk1MDc3OQ%3D%3D.2,我買了兩把會亮的劍劍😂
loyihsu,pImage_276,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12935069_466324200238061_1496275154_n.jpg?ig_cache_key=MTIyMTYyMzQ0NzIwMTYwMzMyMQ%3D%3D.2,
loyihsu,pImage_277,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12907326_1152561738101088_501187239_n.jpg?ig_cache_key=MTIyMTQ0NDc3MzkzNjQ1NTM5Mw%3D%3D.2,
loyihsu,pImage_278,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c5.0.1069.1069/12424920_222822294741562_1138139355_n.jpg?ig_cache_key=MTIyMTQzODE4NTkwOTYwODAwNA%3D%3D.2.c,
loyihsu,pImage_279,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12940062_1768248160072174_748559295_n.jpg?ig_cache_key=MTIyMTQyODMxODE1NTEzNjM0NA%3D%3D.2,
loyihsu,pImage_280,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12501663_1138220366228520_365411898_n.jpg?ig_cache_key=MTIyMTQxODUyMDgzOTgwNjA2Nw%3D%3D.2,
loyihsu,pImage_281,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12797634_224032031286605_794766159_n.jpg?ig_cache_key=MTIyMDg0NzI1ODU2NDM4NjE1OQ%3D%3D.2,#powerpuffyourself #powerpuffmyself 😏
loyihsu,pImage_282,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12950287_579154302249722_573661800_n.jpg?ig_cache_key=MTIyMDgyNjQ1NDg3NTI2NjA1OQ%3D%3D.2,
loyihsu,pImage_283,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12940299_777823659016845_1685376056_n.jpg?ig_cache_key=MTIxOTM1MzA4MTkzODc5NjU0Mw%3D%3D.2,我好像已經十幾年沒吃瓜子了😂
loyihsu,pImage_284,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12120419_256792404658847_1383444490_n.jpg?ig_cache_key=MTIxOTI4OTU0NTk1OTEwNDEwNg%3D%3D.2,#selfie #cat 😂
loyihsu,pImage_285,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12501572_1137940712891666_55424074_n.jpg?ig_cache_key=MTIxODU1Njk4MjMxOTczNDE4Mg%3D%3D.2,
loyihsu,pImage_286,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12445876_1003690969666312_1914601190_n.jpg?ig_cache_key=MTIxNzk5OTY1NDA4NDIzODY3OQ%3D%3D.2,放假前最後一天上課提早下課還買到好久不見的爽冰，幸せですね☺️ いただきます〜
loyihsu,pImage_287,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12724972_555317631296997_2099925514_n.jpg?ig_cache_key=MTIxMzQzNTIwNzAwOTI2MzExNQ%3D%3D.2,#dynamicstretching 😂
loyihsu,pImage_288,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12362079_789709564464361_451939122_n.jpg?ig_cache_key=MTIxMjA1MjcxMzU0MjM0NDEyNA%3D%3D.2,今天晚上晚上晚上新詩座談會喔喔喔喔
loyihsu,pImage_289,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10818106_180537782331229_518830374_n.jpg?ig_cache_key=MTIxMTM1NzU1NDIzNjI4NDUyNg%3D%3D.2,"說明來囉～快跟朋友介紹Randomizes Me!吧～（Randomizes Me! 1.0.0僅支援iPhone 5以後的機種，但我們很快會解決這個問題）

Here comes the first instruction! Please tell your friends about this app and start  randomizing yourself with Randomizes Me! (Our version 1.0.0 can only work on later models than iPhone 5, but we will solve it really soon!)

#randomizer #randomizesme #loyiworks #appstore #description #maximum #iosapp #ios #ios9 #ios91 #ios92 #ios93 #apple #app #appstore #appleiphone #appledeveloper #appdeveloper #introduction #developer #itunesconnect #itunes #chinese #english #instruction"
loyihsu,pImage_290,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/e15/1516199_209560276069656_1155239956_n.jpg?ig_cache_key=MTIwOTMwOTI3ODY3MDUxMTg1Mg%3D%3D.2,#歡歌 #唱歌 #不給聽 XD
loyihsu,pImage_291,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/1515160_448491938680848_1663151619_n.jpg?ig_cache_key=MTIwODU2NDU3ODMwOTIwMTIyMg%3D%3D.2,
loyihsu,pImage_292,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12145234_494101330776724_1715047203_n.jpg?ig_cache_key=MTIwODUxMjk3MzI4NzI4NDE0Nw%3D%3D.2,"我的程式 Randomizes Me! 現在已經在 AppStore 上架囉！目前支援 iOS 9 以上的系統（且為iPhone 5 以上的機種），歡迎點下面的連結就可以下載來玩囉～（內含中英文程式說明）

Randomizes Me! is now available in the AppStore! This app is for iOS 9 or above(better on a model above iPhone 5) Chinese and English description available in the AppStore!

Randomizes Me! by Yu-Sung Hsu
https://itunes.apple.com/tw/app/randomizes-me!/id1091998501?mt=8 
#iOSApp #iOS #App #randomizer #randomizesme #appstore #itunesconnect #xcode #swift #download #appledeveloper #iphone #appleiphone #chinese #english #ios9 #ios #grouper #蘋果 
#程式 #中文 #開發者 #哀鳳 #亂數機 #分組器"
loyihsu,pImage_293,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10448948_192263664480813_1994267358_n.jpg?ig_cache_key=MTIwNzMxNjkyOTI2NjQwODk5Mg%3D%3D.2,#finalstep #readyforsale #itunesconnect
loyihsu,pImage_294,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12383522_107800529616386_1783274281_n.jpg?ig_cache_key=MTIwNTc2OTk4MDE0Mjc3MTIyNA%3D%3D.2,"錯過今天的人明天還有機會呦😏

3/14，3/15，3/23 19:00
月涵文學獎系列講座
在清華大學圖書館三樓紅氣球"
loyihsu,pImage_295,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12783263_1543944752564937_1017259135_n.jpg?ig_cache_key=MTIwNDQ2ODUwODE5NzIxNTM0NA%3D%3D.2,#selfie
loyihsu,pImage_296,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12530815_983166418432439_1172484966_n.jpg?ig_cache_key=MTIwNDExMDUzNzE2MDIxOTgxMQ%3D%3D.2,#711 #softicecream
loyihsu,pImage_297,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10296695_234997263507820_937221390_n.jpg?ig_cache_key=MTIwMTk1MTk1ODIzNTk2MjM3OQ%3D%3D.2,
loyihsu,pImage_298,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12783280_471173003072159_1383440636_n.jpg?ig_cache_key=MTIwMTkwNTgxMjc3MTc5MDA2OQ%3D%3D.2,"自製焗烤金立方哈哈哈哈哈
太厚了"
loyihsu,pImage_299,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12530838_1672030616381432_1005077197_n.jpg?ig_cache_key=MTIwMTM3MzYyNTY1NTg0NDIyNA%3D%3D.2,#foggy
loyihsu,pImage_300,https://scontent-hkg3-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12826053_687602458047747_722413670_n.jpg?ig_cache_key=MTIwMDQ1MjAxNTY0MTk0NDAyOA%3D%3D.2,第一次來旺宏上課之教室好高級
